'timestampMs','latitudeE7','longitudeE7', 'accuracy','velocity','altitude','verticalAccuracy','activity_timestampMs','activity','activity_confidence' 
1518722168000,47075182,-740350091,59,0,2654,118,,,
1518722148000,47075289,-740350252,57,0,2658,115,,,
1518722134186,47075434,-740350383,119,,,,,,
1518722117000,47075450,-740350521,57,0,2663,115,,,
1518722102222,47075451,-740350662,132,,,,,,
1518722082223,47075415,-740350784,122,,,,,,
1518722062174,47075259,-740350863,23,,,,,,
1518722045321,47075452,-740350795,93,,,,,,
1518722027202,47075902,-740351466,124,,,,,,
1518722011372,47075808,-740351307,111,,,,,,
1518721996163,47075726,-740351227,116,,,,,,
1518721978000,47075772,-740351272,68,0,2677,137,,,
1518721958000,47075880,-740351325,57,0,2678,115,,,
1518721942000,47075810,-740351272,62,0,2677,124,,,
1518721926000,47075719,-740351325,62,0,2671,124,,,
1518721906000,47075550,-740351022,59,0,2664,118,,,
1518721891000,47074968,-740350413,50,0,2637,100,,,
1518721871000,47074848,-740350361,59,0,2631,118,,,
1518721855000,47074860,-740350413,59,0,2620,118,,,
1518721838000,47074933,-740351168,45,0,2617,91,,,
1518721823000,47074914,-740351164,60,0,2616,121,,,
1518721803000,47074914,-740351164,56,0,2616,112,,,
1518721784303,47074936,-740351179,132,,,,,,
1518721764314,47074937,-740351184,52,,,,,,
1518721744262,47074943,-740351187,54,,,,,,
1518721724143,47074946,-740351196,64,,,,,,
1518721706000,47074947,-740351198,34,0,2612,70,,,
1518721692142,47074948,-740351212,63,,,,,,
1518721673827,47074946,-740351224,68,,,,,,
1518721653134,47074951,-740351230,63,,,,,,
1518721631000,47074951,-740351230,86,0,2609,173,,,
1518721606000,47074952,-740351226,72,0,2609,146,,,
1518721584000,47074953,-740351228,63,0,2609,127,,,
1518721568000,47074955,-740351222,72,0,2609,146,,,
1518721552000,47074958,-740351218,51,0,2609,103,,,
1518721537000,47074959,-740351218,104,0,2609,209,,,
1518721523090,47074968,-740351218,79,,,,1518721525933,STILL,100
1518721506000,47074968,-740351218,62,0,2609,124,,,
1518721492363,47075548,-740350749,22,,,,,,
1518721472364,47075440,-740350834,22,,,,,,
1518721446000,47074965,-740351226,33,0,2609,67,,,
1518721432293,47074971,-740351218,49,,,,,,
1518721415323,47074982,-740351200,43,,,,,,
1518721397893,47075001,-740351175,48,0,2608,97,1518721397679,STILL,100
1518721387000,47075021,-740351164,68,0,2608,137,,,
1518721371000,47075028,-740351145,71,0,2608,143,,,
1518721347000,47075042,-740351134,66,0,2608,133,,,
1518721327000,47075075,-740351164,62,0,2607,124,,,
1518721306000,47075075,-740351164,43,0,2607,88,,,
1518721290000,47075055,-740351154,71,0,2607,143,,,
1518721273000,47075075,-740351164,68,0,2606,137,,,
1518721257000,47075057,-740351172,71,0,2605,143,,,
1518721241000,47075075,-740351164,66,0,2605,133,,,
1518721217000,47075071,-740351188,65,0,2605,130,,,
1518721201000,47075075,-740351164,45,0,2605,91,1518721207738,STILL,55
1518721181000,47075075,-740351164,53,0,2604,106,,,
1518721161000,47075129,-740351164,62,0,2603,124,,,
1518721141000,47075142,-740351193,57,0,2602,115,,,
1518721126000,47075182,-740351218,60,0,2601,121,,,
1518721106000,47075182,-740351218,66,0,2598,133,,,
1518721086932,47075150,-740350759,22,,,,1518721087023,STILL,52
1518721047890,47075182,-740351218,69,0,2599,140,,,
1518721044000,47075207,-740351205,66,0,2599,133,,,
1518721029000,47075182,-740351218,43,0,2599,88,,,
1518721012000,47075236,-740351218,50,0,2599,100,,,
1518720992969,47075214,-740351217,35,,,,,,
1518720975000,47075236,-740351218,54,0,2599,109,,,
1518720955000,47075236,-740351218,59,0,2599,118,,,
1518720934000,47075211,-740351223,104,0,2599,209,1518720933125,STILL,100
1518720904000,47075206,-740351229,51,0,2599,103,,,
1518720890163,47075128,-740350592,22,,,,,,
1518720870112,47075236,-740351218,76,,,,,,
1518720848630,47075039,-740350852,22,,2617,2,,,
1518720831000,47075216,-740351219,57,0,2599,115,,,
1518720815000,47075216,-740351215,36,0,2599,73,,,
1518720800000,47075182,-740351218,54,0,2599,109,,,
1518720782000,47075202,-740351238,57,0,2599,115,,,
1518720766000,47075196,-740351245,42,0,2599,85,1518720769030,STILL,100
1518720749000,47075196,-740351243,72,0,2599,146,,,
1518720732000,47075195,-740351234,56,0,2598,112,,,
1518720716000,47075195,-740351234,66,0,2598,133,,,
1518720694000,47075193,-740351227,53,0,2597,106,,,
1518720678000,47075194,-740351223,56,0,2597,112,,,
1518720660000,47075182,-740351218,47,0,2596,94,,,
1518720644000,47075182,-740351218,65,0,2595,130,,,
1518720628000,47075197,-740351189,71,0,2594,143,,,
1518720607000,47075182,-740351218,56,0,2593,112,,,
1518720591000,47075187,-740351192,45,0,2593,91,,,
1518720576000,47075182,-740351218,60,0,2593,121,,,
1518720560000,47075182,-740351218,69,0,2593,140,,,
1518720544000,47075177,-740351198,71,0,2593,143,,,
1518720529000,47075182,-740351218,60,0,2593,121,,,
1518720511000,47075182,-740351218,68,0,2593,137,,,
1518720494141,47075182,-740351218,64,,,,,,
1518720477000,47075182,-740351218,68,0,2592,137,,,
1518720461000,47075177,-740351179,68,0,2591,137,,,
1518720444000,47075190,-740351171,48,0,2592,97,,,
1518720427000,47075193,-740351170,68,0,2592,137,,,
1518720412123,47074928,-740350802,23,,,,,,
1518720384000,47075170,-740351190,87,0,2592,176,,,
1518720361000,47075182,-740351218,47,0,2591,94,1518720362090,STILL,100
1518720345551,47075182,-740351218,144,,,,,,
1518720327000,47075182,-740351164,65,0,2592,130,,,
1518720311590,47075048,-740351241,24,,,,,,
1518720287000,47075204,-740351180,51,0,2592,103,,,
1518720270000,47075182,-740351218,63,0,2591,127,,,
1518720253000,47075236,-740351218,60,0,2591,121,,,
1518720237000,47075211,-740351207,83,0,2591,167,,,
1518720209650,47074968,-740350679,22,,,,,,
1518720187000,47075211,-740351206,95,0,2591,191,,,
1518720168625,47075151,-740350443,22,,,,,,
1518720147000,47075211,-740351204,130,0,2591,261,,,
1518720126841,47075174,-740350370,22,,,,,,
1518720106660,47075141,-740350359,22,,,,,,
1518720086640,47075177,-740350407,22,,,,,,
1518720053000,47075236,-740351218,69,0,2592,140,,,
1518720037689,47075152,-740350360,22,,,,,,
1518720013000,47075214,-740351197,122,0,2586,246,,,
1518719997591,47075146,-740350382,22,,,,,,
1518719977508,47075152,-740350380,22,,,,,,
1518719943667,47075048,-740350413,22,,,,,,
1518719922589,47075220,-740350413,22,,,,,,
1518719892599,47075164,-740350438,22,,,,,,
1518719868000,47075215,-740351197,94,0,2593,188,,,
1518719837000,47075193,-740351210,65,0,2591,130,,,
1518719820000,47075196,-740351208,69,0,2592,140,,,
1518719803000,47075193,-740351208,71,0,2592,143,,,
1518719785312,47074907,-740350208,22,,,,1518719790799,STILL,100
1518719762000,47075186,-740351221,28,0,2592,58,,,
1518719744202,47074867,-740350453,22,,,,,,
1518719724080,47075129,-740351272,73,,,,,,
1518719706000,47075129,-740351272,45,0,2591,91,,,
1518719690000,47075129,-740351272,65,0,2591,130,,,
1518719673081,47074962,-740350381,22,,,,,,
1518719656000,47075129,-740351272,57,0,2591,115,,,
1518719640000,47075126,-740351253,69,0,2591,140,1518719639762,STILL,100
1518719624120,47075167,-740350414,22,,,,,,
1518719590336,47075184,-740350417,22,,,,,,
1518719544000,47075132,-740351251,62,0,2591,124,,,
1518719526141,47075210,-740350554,22,,,,,,
1518719496152,47075192,-740350415,22,,,,1518719502388,STILL,100
1518719480122,47074978,-740350508,22,,,,,,
1518719448000,47075140,-740351248,74,0,2591,149,,,
1518719427000,47075157,-740351241,74,0,2591,149,,,
1518719410000,47075167,-740351236,86,0,2592,173,,,
1518719384699,47075142,-740351249,63,0,2591,127,1518719384612,STILL,100
1518719382000,47075142,-740351249,63,0,2591,127,,,
1518719363000,47075100,-740351268,63,0,2591,127,,,
1518719345000,47075032,-740351293,71,0,2589,143,,,
1518719325000,47074990,-740351312,63,0,2589,127,,,
1518719306000,47074989,-740351315,69,0,2590,140,,,
1518719287070,47074968,-740351325,76,,,,,,
1518719267109,47075285,-740350761,22,,,,,,
1518719248000,47074914,-740351379,60,0,2587,121,,,
1518719227000,47074914,-740351325,57,0,2588,115,,,
1518719209189,47075381,-740350895,22,,,,,,
1518719171000,47074968,-740351325,57,0,2590,115,1518719189947,STILL,24
1518719152000,47074968,-740351325,40,0,2591,82,,,
1518719138379,47075751,-740350496,22,,2585,2,,,
1518719114000,47075003,-740351254,95,0,2595,191,,,
1518719087000,47075003,-740351253,74,0,2595,149,1518719092501,STILL,34
1518719072096,47075021,-740351218,43,0,2597,88,,,
1518719068000,47075021,-740351218,51,0,2597,103,,,
1518719054154,47075021,-740351218,79,,,,,,
1518719034207,47075165,-740350378,22,,2590,2,,,
1518719006000,47075015,-740351227,83,0,2599,167,,,
1518718984000,47075021,-740351218,47,0,2599,94,,,
1518718969000,47075021,-740351218,68,0,2600,137,,,
1518718954108,47075271,-740350536,22,,,,,,
1518718933000,47075048,-740351219,68,0,2600,137,,,
1518718911000,47075043,-740351235,40,0,2600,82,1518718912753,STILL,100
1518718896000,47075041,-740351231,106,0,2600,212,,,
1518718882063,47075219,-740350523,22,,,,,,
1518718862175,47075201,-740350402,22,,,,,,
1518718844000,47074962,-740351261,71,0,2599,143,,,
1518718830253,47074968,-740351272,76,,,,,,
1518718810234,47075159,-740350504,22,,,,1518718811654,STILL,100
1518718790176,47075168,-740350612,22,,,,,,
1518718771000,47074949,-740351274,94,0,2602,188,,,
1518718755136,47075270,-740350414,22,,,,,,
1518718736000,47074968,-740351272,42,0,2601,85,,,
1518718721000,47074914,-740351272,56,0,2605,112,,,
1518718704197,47075460,-740350713,22,,,,,,
1518718676714,47075251,-740350445,17,,,,1518718676859,STILL,100
1518718656000,47074908,-740351291,39,0,2597,79,,,
1518718625000,47074911,-740351295,100,0,2595,200,,,
1518718589506,47075303,-740350624,22,,,,,,
1518718567070,47075322,-740350922,22,,,,,,
1518718538147,47075350,-740350760,22,,,,1518718537952,STILL,99
1518718506206,47075275,-740350828,22,,,,,,
1518718486625,47075281,-740350619,22,,,,,,
1518718459594,47075243,-740350896,22,,,,,,
1518718435000,47074884,-740351300,50,0,2597,100,,,
1518718421106,47074860,-740351325,61,,,,,,
1518718404000,47074860,-740351325,56,0,2597,112,,,
1518718388000,47074914,-740351325,60,0,2597,121,,,
1518718373643,47074903,-740351302,130,,,,,,
1518718358216,47075261,-740350651,22,,,,1518718357748,STILL,94
1518718338000,47074914,-740351325,68,0,2598,137,,,
1518718324146,47075197,-740350610,22,,,,,,
1518718304000,47074881,-740351309,51,0,2597,103,,,
1518718286000,47074841,-740351331,65,0,2596,130,,,
1518718271914,47075215,-740350421,22,,,,,,
1518718244135,47075217,-740350421,22,,2590,2,,,
1518718217000,47074836,-740351332,77,0,2595,155,,,
1518718200000,47074835,-740351332,118,0,2594,237,,,
1518718173000,47074835,-740351332,150,0,2593,300,,,
1518718150193,47075326,-740350635,22,,,,1518718136883,TILTING,100
1518718115343,47075274,-740350532,22,,2590,2,1518718118484,STILL,32
1518718085752,47075213,-740350412,22,,2590,2,1518718056093,TILTING,100
1518718041084,47075204,-740350677,22,,,,,,
1518718018000,47074860,-740351325,69,0,2594,140,,,
1518718004154,47075161,-740350764,22,,,,,,
1518717984033,47075549,-740350754,23,,,,1518717993702,STILL,74
1518717963437,47075584,-740350856,22,,2585,2,1518717948553,UNKNOWN,31
1518717927000,47074846,-740351334,306,0,2590,613,1518717913009,TILTING,100
1518717897781,47075289,-740350647,22,,,,,,
1518717877506,47075189,-740350838,22,,,,1518717877465,STILL,41
1518717858225,47075235,-740350671,22,,,,,,
1518717843178,47075218,-740350700,22,,,,,,
1518717824327,47074975,-740350650,22,,,,,,
1518717802000,47074846,-740351334,103,0,2596,206,,,
1518717769849,47075304,-740350645,22,,,,,,
1518717738000,47074860,-740351325,69,0,2596,140,,,
1518717723000,47074843,-740351332,57,0,2595,115,,,
1518717706000,47074817,-740351328,72,0,2594,146,,,
1518717685000,47074810,-740351326,78,0,2594,158,,,
1518717661000,47074812,-740351329,80,0,2596,161,,,
1518717646000,47074815,-740351326,69,0,2596,140,1518717639456,STILL,46
1518717628000,47074808,-740351321,66,0,2595,133,,,
1518717608000,47074860,-740351325,60,0,2595,121,,,
1518717587000,47074861,-740351337,80,0,2597,161,,,
1518717560000,47074862,-740351338,78,0,2598,158,,,
1518717542000,47074871,-740351338,63,0,2601,127,,,
1518717524000,47074931,-740351359,62,0,2604,124,1518717516671,STILL,84
1518717508000,47074968,-740351379,50,0,2604,100,,,
1518717490000,47074969,-740351349,19,0,2603,39,1518717493070,TILTING,100
1518717474000,47074965,-740351340,30,0,2608,61,1518717469468,ON_FOOT,77
1518717459000,47074989,-740351343,54,0,2593,109,1518717452548,TILTING,100
1518717443000,47075021,-740351325,51,0,2597,103,,,
1518717421000,47075003,-740351278,72,0,2599,146,,,
1518717406000,47075021,-740351218,56,0,2596,112,1518717399281,TILTING,100
1518717387000,47075021,-740351218,48,0,2603,97,1518717392788,ON_FOOT,34
1518717371000,47075000,-740351220,56,0,2600,112,,,
1518717356000,47074968,-740351218,53,0,2598,106,,,
1518717339000,47074968,-740351218,45,0,2598,91,1518717332013,ON_FOOT,49
1518717320000,47074968,-740351218,42,0,2603,85,,,
1518717304000,47074968,-740351218,51,0,2604,103,,,
1518717289000,47074969,-740351219,63,0,2603,127,,,
1518717274000,47074968,-740351164,50,0,2603,100,1518717269481,ON_FOOT,43
1518717258189,47075304,-740350559,22,,,,,,
1518717234000,47075150,-740351030,36,0,2596,73,,,
1518717220159,47075122,-740351023,37,,,,1518717224158,STILL,55
1518717202000,47075075,-740350950,48,0,2619,97,,,
1518717185000,47075129,-740350896,40,0,2629,82,,,
1518717165000,47075129,-740350842,42,0,2626,85,,,
1518717145000,47075129,-740350842,47,0,2640,94,1518717143078,TILTING,100
1518717125000,47075182,-740350950,50,0,2639,100,,,
1518717105000,47075289,-740350950,36,0,2639,73,,,
1518717088000,47074914,-740351164,47,0,2624,94,,,
1518717068000,47075182,-740350950,50,0,2620,100,,,
1518717049037,47075157,-740350243,21,,,,1518717049400,STILL,52
1518716966830,47074877,-740350907,23,,,,1518716970482,STILL,48
1518716825510,47074877,-740350907,23,,,,,,
1518716780727,47074876,-740350907,23,,,,1518716783034,STILL,59
1518716697616,47075069,-740350706,22,,2590,2,,,
1518716585611,47075069,-740350706,22,,2590,2,1518716584618,STILL,55
1518716527000,47078079,-740350306,33,0,2590,67,,,
1518716510000,47078133,-740350306,45,0,2590,91,,,
1518716490000,47078133,-740350306,53,0,2590,106,,,
1518716470000,47078186,-740350306,45,0,2590,91,,,
1518716450000,47078186,-740350306,37,0,2590,76,,,
1518716430000,47078240,-740350306,43,0,2590,88,,,
1518716410000,47078294,-740350306,43,0,2590,88,,,
1518716393000,47078294,-740350306,45,0,2588,91,1518716395012,STILL,100
1518716373000,47078347,-740350252,48,0,2591,97,,,
1518716353000,47078347,-740350252,33,0,2591,67,,,
1518716336000,47078401,-740350252,24,0,2591,49,,,
1518716319000,47078401,-740350252,54,0,2591,109,,,
1518716302000,47078454,-740350252,40,0,2592,82,,,
1518716282000,47078508,-740350199,62,0,2592,124,,,
1518716262000,47078615,-740350199,62,0,2593,124,,,
1518716241897,47078882,-740350169,171,,,,,,
1518716224000,47079094,-740350133,77,0,2595,155,,,
1518716205000,47079099,-740350132,59,0,2600,118,,,
1518716189000,47079206,-740350091,57,0,2600,115,,,
1518716173000,47079224,-740350104,53,0,2612,106,1518716180855,UNKNOWN,40
1518716159366,47075758,-740350675,22,,,,1518716159144,TILTING,100
1518716122000,47079313,-740350091,59,0,2594,118,1518716137432,UNKNOWN,40
1518716108492,47079380,-740350111,15,0,2594,30,1518716114560,TILTING,100
1518716091751,47079420,-740350091,47,,,,1518716091687,STILL,100
1518716088072,47079420,-740350091,47,,,,,,
1518715951000,47079474,-740350091,47,0,2596,94,,,
1518715931000,47079474,-740350091,40,0,2596,82,,,
1518715911000,47079474,-740350091,54,0,2596,109,,,
1518715891000,47079474,-740350091,37,0,2596,76,,,
1518715874000,47079474,-740350091,45,0,2596,91,,,
1518715854000,47079420,-740350038,53,0,2596,106,,,
1518715834000,47079474,-740350091,48,0,2596,97,,,
1518715814000,47079420,-740350091,43,0,2596,88,,,
1518715794000,47079474,-740350091,40,0,2596,82,,,
1518715774000,47079420,-740350091,48,0,2596,97,,,
1518715754000,47079420,-740350091,45,0,2596,91,,,
1518715734000,47079366,-740350091,50,0,2596,100,,,
1518715714000,47079313,-740350091,56,0,2594,112,,,
1518715692000,47079287,-740350087,56,0,2594,112,,,
1518715677000,47079313,-740350091,45,0,2594,91,,,
1518715658212,47079316,-740350065,49,,,,,,
1518715638207,47079375,-740350080,35,,,,,,
1518715620000,47079420,-740350091,50,0,2594,100,,,
1518715600000,47079635,-740350038,57,0,2596,115,,,
1518715580000,47079849,-740349984,40,0,2597,82,,,
1518715560000,47079849,-740349984,36,0,2594,73,,,
1518715540000,47079635,-740349984,50,0,2597,100,1518715533225,STILL,35
1518715521310,47079588,-740349993,25,0,2596,52,,,
1518715392973,47079588,-740349993,47,,,,,,
1518715367523,47076017,-740350490,22,,,,,,
1518715332703,47079507,-740349979,37,,,,,,
1518715303982,47075890,-740350534,22,,2585,2,,,
1518715266000,47079206,-740349984,40,0,2601,82,,,
1518715249000,47079259,-740349984,48,0,2615,97,,,
1518715230230,47077297,-740350335,29,,,,1518715231292,STILL,100
1518715086587,47076887,-740350405,25,,2585,2,,,
1518715038000,47078991,-740349984,36,0,2593,73,,,
1518715021000,47079206,-740349877,51,0,2592,103,,,
1518715001000,47079527,-740349823,54,0,2593,109,,,
1518714981000,47079849,-740349770,47,0,2593,94,,,
1518714964000,47079635,-740349770,60,0,2590,121,,,
1518714945000,47080010,-740349662,57,0,2607,115,,,
1518714929000,47080165,-740349654,57,0,2594,115,,,
1518714914000,47080171,-740349984,47,0,2606,94,,,
1518714894000,47079045,-740350199,56,0,2601,112,,,
1518714874000,47079366,-740350091,59,0,2614,118,,,
1518714858000,47079259,-740349823,57,0,2604,115,,,
1518714837000,47079152,-740349877,47,0,2602,94,,,
1518714820000,47079152,-740349931,48,0,2605,97,,,
1518714800000,47079206,-740350145,36,0,2607,73,,,
1518714780000,47078991,-740350091,43,0,2612,88,,,
1518714763000,47078508,-740349984,48,0,2606,97,,,
1518714743000,47078401,-740349877,69,0,2606,140,,,
1518714723000,47078508,-740349716,45,0,2608,91,,,
1518714703000,47078240,-740349609,36,0,2608,73,,,
1518714686000,47079206,-740349823,57,0,2609,115,,,
1518714666000,47078884,-740350091,54,0,2613,109,,,
1518714646000,47078669,-740349931,57,0,2605,115,,,
1518714629000,47078325,-740349883,36,0,2607,73,1518714636743,STILL,100
1518714601000,47077220,-740349949,21,0,2601,42,,,
1518714593000,47076523,-740349931,42,1,2616,85,,,
1518714573000,47075719,-740351701,68,0,2604,137,,,
1518714555000,47074217,-740351433,47,0,2605,94,,,
1518714533000,47075987,-740352666,48,0,2603,97,,,
1518714512000,47075504,-740352720,69,0,2607,140,,,
1518714495000,47074807,-740351486,59,0,2607,118,,,
1518714475000,47075611,-740350950,62,1,2606,124,,,
1518714456050,47075688,-740350947,22,,2585,2,,,
1518714435000,47077957,-740350344,65,0,2593,130,,,
1518714418559,47074538,-740350842,60,0,2594,121,,,
1518714418278,47074536,-740350832,49,,,,,,
1518714400000,47074538,-740350842,68,0,2594,137,,,
1518714381228,47075152,-740350297,22,,2590,2,1518714381729,STILL,100
1518714166129,47075343,-740350644,22,,2590,2,,,
1518714123000,47074538,-740350842,43,0,2593,88,,,
1518714104994,47075206,-740351082,22,,,,,,
1518713839812,47074530,-740350898,121,,,,,,
1518713819310,47074528,-740350915,74,,,,,,
